time,linear,angular
2024/06/27 13:23:49.696318213,"{'x': 1.299188566901066, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.05425460973097174}"
2024/06/27 13:23:49.748862491,"{'x': 1.2909338448775902, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.048820735835845674}"
2024/06/27 13:23:49.805815069,"{'x': 1.303972118405558, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.039072510916391856}"
2024/06/27 13:23:49.866569212,"{'x': 1.2979051441017113, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.037494239493888415}"
2024/06/27 13:23:49.922213649,"{'x': 1.3078386770274402, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02919934761087184}"
2024/06/27 13:23:49.971832151,"{'x': 1.2922296182624264, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.026849679994174203}"
2024/06/27 13:23:50.29505859,"{'x': 1.3065300105685482, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0199041102408426}"
2024/06/27 13:23:50.76470140,"{'x': 1.2981728856738155, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.01630084922848951}"
2024/06/27 13:23:50.144629126,"{'x': 1.3073161131383642, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.010686793512323156}"
2024/06/27 13:23:50.193599223,"{'x': 1.3009120121705164, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.006695207216939281}"
2024/06/27 13:23:50.246029798,"{'x': 1.3146594130829088, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0006301452429369192}"
2024/06/27 13:23:50.298612557,"{'x': 1.2978092505335568, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002160713982659601}"
2024/06/27 13:23:50.354381102,"{'x': 1.2972623266647842, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.004090103854415439}"
2024/06/27 13:23:50.403668553,"{'x': 1.2972097787803205, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.006918362366995723}"
2024/06/27 13:23:50.459908402,"{'x': 1.2850089412053673, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.006673363963762391}"
2024/06/27 13:23:50.519676654,"{'x': 1.2896636672191406, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.005580665424086639}"
2024/06/27 13:23:50.573420335,"{'x': 1.2899602670818053, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.007115674479651446}"
2024/06/27 13:23:50.624973217,"{'x': 1.2931924879690557, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.010536070296061517}"
2024/06/27 13:23:50.681872894,"{'x': 1.2826595652227184, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.010100739415624282}"
2024/06/27 13:23:50.741292910,"{'x': 1.2960508120480925, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0129145217835136}"
2024/06/27 13:23:50.798209265,"{'x': 1.2862757760706656, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.01263821153469813}"
2024/06/27 13:23:50.847034489,"{'x': 1.3004309147233188, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.015654411988977657}"
2024/06/27 13:23:50.901262063,"{'x': 1.2877423582025314, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.01609542550285248}"
2024/06/27 13:23:50.952972532,"{'x': 1.2837561843577259, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.014279725980119728}"
2024/06/27 13:23:51.7665660,"{'x': 1.293447701482468, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.015183718439859994}"
2024/06/27 13:23:51.59863338,"{'x': 1.3011183978364387, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.016806808170613863}"
2024/06/27 13:23:51.112432325,"{'x': 1.297584755633256, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.01785188956675654}"
2024/06/27 13:23:51.168820111,"{'x': 1.277908986704092, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.015855579906406625}"
2024/06/27 13:23:51.221154358,"{'x': 1.3084929780731451, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.015219299000428066}"
2024/06/27 13:23:51.274263605,"{'x': 1.2882345885184907, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.015683720285807112}"
2024/06/27 13:23:51.326372751,"{'x': 1.3093731178772217, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.016914978501127997}"
2024/06/27 13:23:51.378860293,"{'x': 1.2877240574791804, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.016721859436680475}"
2024/06/27 13:23:51.442445137,"{'x': 1.3163667552749756, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.017440866115896014}"
2024/06/27 13:23:51.495581464,"{'x': 1.31917978497557, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.017986609508186646}"
2024/06/27 13:23:51.549371948,"{'x': 1.3153313090395669, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.01813315471257937}"
2024/06/27 13:23:51.602043433,"{'x': 1.3018739275991116, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.01665245573282359}"
2024/06/27 13:23:51.655399321,"{'x': 1.313918626491408, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.016661738947881588}"
2024/06/27 13:23:51.707599811,"{'x': 1.2905394299165014, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.013744714392201374}"
2024/06/27 13:23:51.761316466,"{'x': 1.3112946872667883, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.01186392684415516}"
2024/06/27 13:23:51.813739079,"{'x': 1.2870477595164458, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.009398796887738925}"
2024/06/27 13:23:51.868052543,"{'x': 1.315970110948746, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.007862864777606227}"
2024/06/27 13:23:51.919333385,"{'x': 1.2821962599395402, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.005937400725205322}"
2024/06/27 13:23:51.972605055,"{'x': 1.2949257146596977, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.004295619982622512}"
2024/06/27 13:23:52.35057737,"{'x': 1.2914839164045058, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.004377598180241193}"
2024/06/27 13:23:52.88594252,"{'x': 1.293759374388813, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.003925355232420991}"
2024/06/27 13:23:52.144444883,"{'x': 1.2904542520740199, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.003876977613598953}"
2024/06/27 13:23:52.205222584,"{'x': 1.2939146974552211, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.00392583463788565}"
2024/06/27 13:23:52.257834229,"{'x': 1.2858832037271002, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.003915455554096781}"
2024/06/27 13:23:52.311458319,"{'x': 1.2849831306991801, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002243761033178693}"
2024/06/27 13:23:52.363096277,"{'x': 1.2872587300972314, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002208362373885997}"
2024/06/27 13:23:52.416913691,"{'x': 1.2869425056098036, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022705594122784944}"
2024/06/27 13:23:52.468785481,"{'x': 1.2932022854144878, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023082534133447297}"
2024/06/27 13:23:52.522412466,"{'x': 1.2964398742712249, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002324297170056333}"
2024/06/27 13:23:52.574799136,"{'x': 1.2924140030108981, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024362947301934668}"
2024/06/27 13:23:52.630989781,"{'x': 1.2948389735829815, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.00262750837053094}"
2024/06/27 13:23:52.680125615,"{'x': 1.2953184872603396, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.00120059876349643}"
2024/06/27 13:23:52.743287479,"{'x': 1.3042488952916282, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0014142168058084437}"
2024/06/27 13:23:52.795876937,"{'x': 1.2986774018105003, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0012460813398957882}"
2024/06/27 13:23:52.849522698,"{'x': 1.2999592667080357, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0011053584312872289}"
2024/06/27 13:23:52.900876713,"{'x': 1.2963437264143645, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0008249192138443107}"
2024/06/27 13:23:52.953800375,"{'x': 1.298784809591873, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0018708553486401769}"
2024/06/27 13:23:53.11071190,"{'x': 1.3098174805389473, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0004056923571225113}"
2024/06/27 13:23:53.58955806,"{'x': 1.3043677507889773, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.003263207889510511}"
2024/06/27 13:23:53.111941328,"{'x': 1.3049566141194402, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.007388640179398109}"
2024/06/27 13:23:53.166298841,"{'x': 1.3018381128377474, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.009836890809924448}"
2024/06/27 13:23:53.218810338,"{'x': 1.3015363971164347, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.011314330372222514}"
2024/06/27 13:23:53.271559722,"{'x': 1.2954905410588218, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02030480546204405}"
2024/06/27 13:23:53.336100377,"{'x': 1.2974419555133343, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.022651667360436}"
2024/06/27 13:23:53.400314807,"{'x': 1.284753484713235, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.026389238666139292}"
2024/06/27 13:23:53.454537268,"{'x': 1.290583119341316, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.023570616112551512}"
2024/06/27 13:23:53.517337678,"{'x': 1.2952523592256446, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.026591346016987316}"
2024/06/27 13:23:53.571131321,"{'x': 1.291584781453753, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02499324994979446}"
2024/06/27 13:23:53.623466981,"{'x': 1.2866392378888425, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.027834334835702634}"
2024/06/27 13:23:53.687110705,"{'x': 1.2849261529980862, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02982811926095774}"
2024/06/27 13:23:53.749702455,"{'x': 1.2837407980988287, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03370465509465426}"
2024/06/27 13:23:53.803341798,"{'x': 1.288243757596625, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.029361723148452867}"
2024/06/27 13:23:53.855425056,"{'x': 1.2811066925711538, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03237653658615347}"
2024/06/27 13:23:53.908306072,"{'x': 1.2834444247277128, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03114751135128202}"
2024/06/27 13:23:53.961099638,"{'x': 1.2809375528634175, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03078054727524382}"
2024/06/27 13:23:54.15610716,"{'x': 1.2789857746395235, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03198749322423211}"
2024/06/27 13:23:54.67603376,"{'x': 1.2736210275527966, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03328543044771681}"
2024/06/27 13:23:54.123351846,"{'x': 1.272722083623488, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.032583992338135914}"
2024/06/27 13:23:54.183102852,"{'x': 1.2690438568484097, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03608560261386895}"
2024/06/27 13:23:54.234615317,"{'x': 1.263259840127239, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03530069085724996}"
2024/06/27 13:23:54.287656121,"{'x': 1.2659413859820299, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.033361668750671924}"
2024/06/27 13:23:54.339513000,"{'x': 1.2503150011610082, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04278421762544671}"
2024/06/27 13:23:54.392044506,"{'x': 1.2612366821873968, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03612168746014621}"
2024/06/27 13:23:54.445433469,"{'x': 1.2439150305971896, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04430216648107166}"
2024/06/27 13:23:54.498669398,"{'x': 1.248334079560283, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04262120883631404}"
2024/06/27 13:23:54.562029073,"{'x': 1.2389695629290887, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04754570866822583}"
2024/06/27 13:23:54.613991411,"{'x': 1.2467243899995397, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04023995717304896}"
2024/06/27 13:23:54.665875774,"{'x': 1.23322395096027, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04406464014642353}"
2024/06/27 13:23:54.718965386,"{'x': 1.2322387603760538, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04384176467409873}"
2024/06/27 13:23:54.772476547,"{'x': 1.221161769572819, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0467130278540413}"
2024/06/27 13:23:54.823274195,"{'x': 1.2323748360735032, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.039827557226137955}"
2024/06/27 13:23:54.888652170,"{'x': 1.2221115267357887, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.043731413648370854}"
2024/06/27 13:23:54.953513268,"{'x': 1.2217293398012412, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.042908494693342014}"
2024/06/27 13:23:55.22211053,"{'x': 1.2027789336774215, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.05197544705101098}"
2024/06/27 13:23:55.70323739,"{'x': 1.2150098012816553, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04452154350160242}"
2024/06/27 13:23:55.134762009,"{'x': 1.187193104321278, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.05916372349966181}"
2024/06/27 13:23:55.199357760,"{'x': 1.2107918176953942, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04322538395060693}"
2024/06/27 13:23:55.263326653,"{'x': 1.1856258481096695, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.05529083223504738}"
2024/06/27 13:23:55.316143643,"{'x': 1.1966529420395784, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.045325413758936506}"
2024/06/27 13:23:55.370564420,"{'x': 1.1718809370549046, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04990009113953686}"
2024/06/27 13:23:55.431401329,"{'x': 1.1632673740274937, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.059727113641471874}"
2024/06/27 13:23:55.484476888,"{'x': 1.164357245120707, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.05464914770244622}"
2024/06/27 13:23:55.546918481,"{'x': 1.144054599143301, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.05576095557154925}"
2024/06/27 13:23:55.599484251,"{'x': 1.1590680917369476, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.05216994140031428}"
2024/06/27 13:23:55.663106983,"{'x': 1.1542737789347184, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.05232672883841705}"
2024/06/27 13:23:55.716512957,"{'x': 1.1535705777760468, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.05107509773919805}"
2024/06/27 13:23:55.769740234,"{'x': 1.1504011795415907, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04769928771970644}"
2024/06/27 13:23:55.823664466,"{'x': 1.1452976814254217, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03839627488530262}"
2024/06/27 13:23:55.877124040,"{'x': 1.1431758155048743, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02932968320647511}"
2024/06/27 13:23:55.939762423,"{'x': 1.1373060111377888, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04663618993938101}"
2024/06/27 13:23:55.991445568,"{'x': 1.132157438205039, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.040230892298924736}"
2024/06/27 13:23:56.45309431,"{'x': 1.1355719158756274, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04024771023792706}"
2024/06/27 13:23:56.107414785,"{'x': 1.1312754820988569, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03900786717541216}"
2024/06/27 13:23:56.159147936,"{'x': 1.1283494988984255, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.022580164176352113}"
2024/06/27 13:23:56.215361942,"{'x': 1.1344109125630721, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.032957842151597916}"
2024/06/27 13:23:56.265524447,"{'x': 1.1298752836831305, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03135025358071353}"
2024/06/27 13:23:56.329189380,"{'x': 1.126074888300377, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02921330090913532}"
2024/06/27 13:23:56.382617219,"{'x': 1.124183729917213, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0012744790089822544}"
2024/06/27 13:23:56.434133958,"{'x': 1.1197640773513888, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.021475268919854962}"
2024/06/27 13:23:56.485656155,"{'x': 1.12132161570755, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.014425139662159303}"
2024/06/27 13:23:56.539592317,"{'x': 1.110363099503499, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.006855505130078043}"
2024/06/27 13:23:56.599284367,"{'x': 1.0919488163518247, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.00227668276653592}"
2024/06/27 13:23:56.652219298,"{'x': 1.1038413663899576, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.017093142510153037}"
2024/06/27 13:23:56.705008379,"{'x': 1.091776088682936, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02484586870227723}"
2024/06/27 13:23:56.757543235,"{'x': 1.0959707868041901, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0014121272185105838}"
2024/06/27 13:23:56.810501796,"{'x': 1.0833613676373288, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.00296923380967673}"
2024/06/27 13:23:56.862533415,"{'x': 1.0840363161699116, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.021944589213674703}"
2024/06/27 13:23:56.915454602,"{'x': 1.0740294848946144, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.01473463627170446}"
2024/06/27 13:23:56.979125988,"{'x': 1.0808800561867815, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.007443760242885844}"
2024/06/27 13:23:57.42608061,"{'x': 1.066167337028356, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.008066854222751552}"
2024/06/27 13:23:57.107557430,"{'x': 1.0637602641612622, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0038025095311819967}"
2024/06/27 13:23:57.163086123,"{'x': 1.0586555222555711, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02284581634273941}"
2024/06/27 13:23:57.215978861,"{'x': 1.0535235860476095, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.01758648799444007}"
2024/06/27 13:23:57.278104473,"{'x': 1.0496272585111952, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.012932985634368066}"
2024/06/27 13:23:57.331347149,"{'x': 1.0422708755271501, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.021235187686795776}"
2024/06/27 13:23:57.383023488,"{'x': 1.0379347169430393, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0009051464565077438}"
2024/06/27 13:23:57.438864156,"{'x': 1.0315997115686335, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.01215029379838306}"
2024/06/27 13:23:57.498839719,"{'x': 1.0252287114138228, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0011424911733781684}"
2024/06/27 13:23:57.550807680,"{'x': 1.0210064851375327, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.006666818552092835}"
2024/06/27 13:23:57.604211055,"{'x': 1.0138725801951143, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.009738805921521099}"
2024/06/27 13:23:57.668892159,"{'x': 1.013274214359321, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0007285103590684017}"
2024/06/27 13:23:57.730672735,"{'x': 0.9992046765684419, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.010527895599672377}"
2024/06/27 13:23:57.783458350,"{'x': 0.9866848572580887, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0047091144375128735}"
2024/06/27 13:23:57.836067982,"{'x': 0.9843059637362421, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.009528052336225556}"
2024/06/27 13:23:57.889125781,"{'x': 0.9758707628785177, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.026000209513138195}"
2024/06/27 13:23:57.941257704,"{'x': 0.9717799883213284, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0036435202861575533}"
2024/06/27 13:23:58.4452411,"{'x': 0.9655380888235486, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.016624869214391325}"
2024/06/27 13:23:58.56294053,"{'x': 0.957200725925279, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0044147409625265865}"
2024/06/27 13:23:58.109223590,"{'x': 0.9369551899294057, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03186309650351671}"
2024/06/27 13:23:58.161822214,"{'x': 0.9380615480411553, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.01804147266004197}"
2024/06/27 13:23:58.214174321,"{'x': 0.923853265164209, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.008524098204222952}"
2024/06/27 13:23:58.266505749,"{'x': 0.9326122332743765, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02782407955682764}"
2024/06/27 13:23:58.322070082,"{'x': 0.9090021795313655, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.022040476220390737}"
2024/06/27 13:23:58.373689507,"{'x': 0.9197824689278897, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.006799441116319471}"
2024/06/27 13:23:58.436596932,"{'x': 0.8954976855011092, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03714957199418478}"
2024/06/27 13:23:58.487601303,"{'x': 0.9166526638592093, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.008484469203777323}"
2024/06/27 13:23:58.540689827,"{'x': 0.8880272845380098, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0022036078404426007}"
2024/06/27 13:23:58.593343987,"{'x': 0.8768708384545059, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.034944503773671975}"
2024/06/27 13:23:58.656185965,"{'x': 0.8811460319158676, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.025556392719628285}"
2024/06/27 13:23:58.709394181,"{'x': 0.8767676312476546, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.005770973430479387}"
