time,linear,angular
2024/06/27 13:24:59.793403649,"{'x': -0.00012609138391777344, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002157494314174002}"
2024/06/27 13:24:59.848359196,"{'x': -0.0001300824295781908, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002392907615796247}"
2024/06/27 13:24:59.900795282,"{'x': -0.0001371565874991811, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023630575292550304}"
2024/06/27 13:24:59.955498934,"{'x': -0.0001358921449463045, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002355566627298522}"
2024/06/27 13:25:00.6710691,"{'x': -0.0001362708914866622, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024110402772743456}"
2024/06/27 13:25:00.61131782,"{'x': -0.00012871097244120328, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023505629555504726}"
2024/06/27 13:25:00.113437888,"{'x': -0.0001343742258398616, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002347326496086488}"
2024/06/27 13:25:00.176302576,"{'x': -0.0001046172078209156, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022104409384580137}"
2024/06/27 13:25:00.228907235,"{'x': -0.00012503885649696613, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022108627944303905}"
2024/06/27 13:25:00.283332757,"{'x': -0.00011514091111084898, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021186230764689284}"
2024/06/27 13:25:00.344838957,"{'x': -0.00011984300012742097, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023770107928458017}"
2024/06/27 13:25:00.397869140,"{'x': -0.00014462883439879425, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023441811529476553}"
2024/06/27 13:25:00.450621707,"{'x': -0.00013878929277540982, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025313463323977103}"
2024/06/27 13:25:00.504937797,"{'x': -0.00015228993808046572, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0025647202036545025}"
2024/06/27 13:25:00.557517863,"{'x': -0.0001404951066930991, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024966103114074656}"
2024/06/27 13:25:00.610951273,"{'x': -0.00015231468030840338, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024977229100446863}"
2024/06/27 13:25:00.673702200,"{'x': -0.00012311213533953093, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002477074383244293}"
2024/06/27 13:25:00.729127860,"{'x': -0.0001546845665704243, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0026146760400393987}"
2024/06/27 13:25:00.780254792,"{'x': -0.0001395813105887933, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023129462863478167}"
2024/06/27 13:25:00.833861774,"{'x': -0.00014955795657420752, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024100720323492197}"
2024/06/27 13:25:00.893594482,"{'x': -0.00012698831748130017, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002379119622836434}"
2024/06/27 13:25:00.948368669,"{'x': -0.00013146399312441328, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002277261480775117}"
2024/06/27 13:25:00.998548049,"{'x': -0.00014497659268937187, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002177830556757243}"
2024/06/27 13:25:01.63309117,"{'x': -0.00013126007119038991, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023482498583193845}"
2024/06/27 13:25:01.122070002,"{'x': -0.0001503148638693553, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002504107809094158}"
2024/06/27 13:25:01.175280285,"{'x': -0.00013456519861722944, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002341080515567917}"
2024/06/27 13:25:01.229682746,"{'x': -0.0001468354606739224, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023462396078723913}"
2024/06/27 13:25:01.281602437,"{'x': -0.0001289243218012887, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.00232881976239252}"
2024/06/27 13:25:01.344380156,"{'x': -0.00011788712304375448, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002177227977138152}"
2024/06/27 13:25:01.396350361,"{'x': -0.00012364692848948553, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0019224399915511725}"
2024/06/27 13:25:01.462941982,"{'x': -0.00010624547424204469, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0019678727041778643}"
2024/06/27 13:25:01.513827517,"{'x': -0.0001344995242575441, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022013889567196188}"
2024/06/27 13:25:01.577165998,"{'x': -0.0001124565235689398, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020806329785232336}"
2024/06/27 13:25:01.630974132,"{'x': -0.00012852891974603315, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021579787516179394}"
2024/06/27 13:25:01.695236295,"{'x': -0.0001271568182621679, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002170697369694885}"
2024/06/27 13:25:01.751717002,"{'x': -0.000132975197429081, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002249041194859913}"
2024/06/27 13:25:01.802592681,"{'x': -0.00012216913656764572, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002089855671101759}"
2024/06/27 13:25:01.856359824,"{'x': -0.0001309783248437384, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002292817336723374}"
2024/06/27 13:25:01.919834526,"{'x': -0.00011092931405843695, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021981917103452986}"
2024/06/27 13:25:01.970803128,"{'x': -0.00013603322740680452, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022773934007336294}"
2024/06/27 13:25:02.32926806,"{'x': -0.00012093095790177484, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022837823520136524}"
2024/06/27 13:25:02.86113453,"{'x': -0.00013861009337452518, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002338372792426213}"
2024/06/27 13:25:02.148597755,"{'x': -0.00012081651968346403, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023141235047372533}"
2024/06/27 13:25:02.201327970,"{'x': -0.0001468302621329373, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002407779622623174}"
2024/06/27 13:25:02.254349134,"{'x': -0.00013368668058917594, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023927997527364298}"
2024/06/27 13:25:02.317501230,"{'x': -0.000143411954468367, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024907132649474306}"
2024/06/27 13:25:02.367725872,"{'x': -0.00013953989884996207, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0024209799225598516}"
2024/06/27 13:25:02.420310486,"{'x': -0.00014791463571309165, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023449432749718113}"
2024/06/27 13:25:02.473639621,"{'x': -0.0001278096182783233, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023449267221549164}"
2024/06/27 13:25:02.527717020,"{'x': -0.00013863552837191042, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002337501255995633}"
2024/06/27 13:25:02.579020859,"{'x': -0.00012906695550819085, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002306227158522134}"
2024/06/27 13:25:02.645174828,"{'x': -0.00014239978810125692, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023747453577618316}"
2024/06/27 13:25:02.720521000,"{'x': -0.00012727332651222412, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002346006513918475}"
2024/06/27 13:25:02.771532651,"{'x': -0.00013342482719351303, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022984760828830275}"
2024/06/27 13:25:02.823955752,"{'x': -0.00012845978144283003, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002141108445924189}"
2024/06/27 13:25:02.877342447,"{'x': -0.0001295411951251414, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.00219291844084335}"
2024/06/27 13:25:02.929807527,"{'x': -0.00013482588702395078, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002076525397836093}"
2024/06/27 13:25:02.993961400,"{'x': -0.00011587567755119779, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020476219804068663}"
2024/06/27 13:25:03.46818629,"{'x': -0.0001330987884708272, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021966207922776704}"
2024/06/27 13:25:03.98518345,"{'x': -0.00013601863003611352, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002063031537137938}"
2024/06/27 13:25:03.153643951,"{'x': -0.0001285141132263621, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002177934947226845}"
2024/06/27 13:25:03.215332507,"{'x': -0.00011576121383614972, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022256655540822123}"
2024/06/27 13:25:03.269134003,"{'x': -0.00013149160557921619, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023009957695814265}"
2024/06/27 13:25:03.324315557,"{'x': -0.00012885181400197396, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021897299537885218}"
2024/06/27 13:25:03.375443262,"{'x': -0.00012953225727810373, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022350211555854926}"
2024/06/27 13:25:03.426991910,"{'x': -0.00011827369491252986, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020108271886964957}"
2024/06/27 13:25:03.480567029,"{'x': -0.00012314568613839557, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021807025411604286}"
2024/06/27 13:25:03.535391897,"{'x': -0.00012232320053356274, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021441506680410782}"
2024/06/27 13:25:03.585905683,"{'x': -0.00012962368840631637, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022541561116202757}"
2024/06/27 13:25:03.637889654,"{'x': -0.0001306865146488567, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021643912496704942}"
2024/06/27 13:25:03.701735011,"{'x': -0.00012860239071531775, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022028694576174956}"
2024/06/27 13:25:03.764038506,"{'x': -0.00011114089354114785, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002099760742503065}"
2024/06/27 13:25:03.816727618,"{'x': -0.00011745150153477561, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002014833732380872}"
2024/06/27 13:25:03.872210065,"{'x': -0.00011713236709612246, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002006501153976714}"
2024/06/27 13:25:03.932858016,"{'x': -0.00010673822555282458, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020857943842411686}"
2024/06/27 13:25:03.987543737,"{'x': -0.00012159785291919665, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002199922548975941}"
2024/06/27 13:25:04.38475318,"{'x': -0.00011675969735027514, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002040621467411796}"
2024/06/27 13:25:04.91575573,"{'x': -0.0001484849665706909, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023132132820133933}"
2024/06/27 13:25:04.146927397,"{'x': -0.00012829073651773532, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002306634554033238}"
2024/06/27 13:25:04.197861654,"{'x': -0.0001374739265257418, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022662513599680523}"
2024/06/27 13:25:04.250726071,"{'x': -0.00011940074408422025, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002172846036716969}"
2024/06/27 13:25:04.304425301,"{'x': -0.00013387566711655453, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022180936605735724}"
2024/06/27 13:25:04.366382104,"{'x': -0.00011419122626670012, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002196492614761958}"
2024/06/27 13:25:04.420084643,"{'x': -0.00013834588325903078, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023472718466290843}"
2024/06/27 13:25:04.473063295,"{'x': -0.00012769319075214814, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002333790835510996}"
2024/06/27 13:25:04.526149509,"{'x': -0.00014214183163197735, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023345058747139547}"
2024/06/27 13:25:04.578709214,"{'x': -0.00012274459898542757, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021507812962315853}"
2024/06/27 13:25:04.631409062,"{'x': -0.00012730732128804977, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021058600640211367}"
2024/06/27 13:25:04.686259509,"{'x': -0.00011413925549445961, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020412985123989813}"
2024/06/27 13:25:04.751040148,"{'x': -9.018472075205305e-05, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0018698490697586223}"
2024/06/27 13:25:04.803761918,"{'x': -0.00010885342029056867, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0019205225606011567}"
2024/06/27 13:25:04.854778522,"{'x': -0.00010095026122524486, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0018528086529210341}"
2024/06/27 13:25:04.906672269,"{'x': -0.00012128563697335686, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002032524699527194}"
2024/06/27 13:25:04.959751026,"{'x': -0.00010876816400431509, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002039202653340233}"
2024/06/27 13:25:05.11805258,"{'x': -0.00014055910219652767, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023229961396049603}"
2024/06/27 13:25:05.67108758,"{'x': -0.00011831794000264182, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021699808388762065}"
2024/06/27 13:25:05.117101449,"{'x': -0.00012518693326693712, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002165638453287322}"
2024/06/27 13:25:05.171049496,"{'x': -0.00010741957124389691, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002102068003292601}"
2024/06/27 13:25:05.223690112,"{'x': -0.00011749452652668098, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021062293984499547}"
2024/06/27 13:25:05.287563052,"{'x': -9.083016671910519e-05, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002019836022579824}"
2024/06/27 13:25:05.338754883,"{'x': -0.0001252351674221937, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002147906403912714}"
2024/06/27 13:25:05.391206292,"{'x': -0.00013156035927127215, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022259591773829968}"
2024/06/27 13:25:05.456119219,"{'x': -0.00012101740133987519, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022779708271754018}"
2024/06/27 13:25:05.509629519,"{'x': -0.00014035492217798413, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002286711615393955}"
2024/06/27 13:25:05.571318333,"{'x': -0.00010655086343181383, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021134281199906013}"
2024/06/27 13:25:05.623559476,"{'x': -0.0001441057396870267, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023252289063497855}"
2024/06/27 13:25:05.676426286,"{'x': -0.00010408326315345448, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.001970330938616094}"
2024/06/27 13:25:05.730866437,"{'x': -0.00012448568699873936, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021722661598300164}"
2024/06/27 13:25:05.784092529,"{'x': -0.0001041111198340494, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.001996077664106366}"
2024/06/27 13:25:05.845919965,"{'x': -0.00011265304540909672, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022212921037310096}"
2024/06/27 13:25:05.898381974,"{'x': -0.00013530035183004002, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021755420940650083}"
2024/06/27 13:25:05.951175816,"{'x': -0.00012080678697199448, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021059139496388823}"
2024/06/27 13:25:06.5344729,"{'x': -0.00011867600602572591, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020995794293376946}"
2024/06/27 13:25:06.66574719,"{'x': -9.800966092902673e-05, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020090134321746334}"
2024/06/27 13:25:06.131351945,"{'x': -9.864995364197436e-05, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0019145716965009996}"
2024/06/27 13:25:06.183311357,"{'x': -9.538745854047112e-05, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0018478373472152754}"
2024/06/27 13:25:06.235619719,"{'x': -0.00011363436697809584, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020327401918729393}"
2024/06/27 13:25:06.287709639,"{'x': -9.818883347496594e-05, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002009204677061227}"
2024/06/27 13:25:06.340800530,"{'x': -0.00010786370782053289, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020963212084730287}"
2024/06/27 13:25:06.393942179,"{'x': -0.00011295369729735174, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020533347392373003}"
2024/06/27 13:25:06.456802851,"{'x': -0.00010001585542908102, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022141345346975427}"
2024/06/27 13:25:06.510758816,"{'x': -0.00012835017575486184, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002270776795858964}"
2024/06/27 13:25:06.562984331,"{'x': -0.00013042389532068834, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023968611642075643}"
2024/06/27 13:25:06.616328843,"{'x': -0.00012989319803493801, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0023234040404531697}"
2024/06/27 13:25:06.669454948,"{'x': -0.00011240334121584054, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022156006613336388}"
2024/06/27 13:25:06.721660219,"{'x': -0.00011300379915321636, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020753933058701435}"
2024/06/27 13:25:06.776467029,"{'x': -0.0001016789843770907, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.001970139832566886}"
2024/06/27 13:25:06.828496189,"{'x': -0.00011126268906273243, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.001952157413229294}"
2024/06/27 13:25:06.891233315,"{'x': -8.849487883900847e-05, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.001873878510665783}"
2024/06/27 13:25:06.943828619,"{'x': -0.00011129931847150627, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020990435303103183}"
2024/06/27 13:25:06.996651056,"{'x': -0.00011889032925739962, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020702032775918866}"
2024/06/27 13:25:07.51645424,"{'x': -0.00012732077021240015, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022909536077211357}"
2024/06/27 13:25:07.102137131,"{'x': -0.00012387970912674715, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021652789474577716}"
2024/06/27 13:25:07.156728662,"{'x': -0.00010559797284142325, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020634685214613313}"
2024/06/27 13:25:07.221891338,"{'x': -9.79847361793259e-05, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002060137893008296}"
2024/06/27 13:25:07.275224250,"{'x': -0.00010328361151740072, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020827010797672685}"
2024/06/27 13:25:07.326160480,"{'x': -0.00011294161316434608, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002083093574249517}"
2024/06/27 13:25:07.381590806,"{'x': -0.00011336851033057613, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022198327968494524}"
2024/06/27 13:25:07.432465153,"{'x': -0.00010940121591287302, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0019989594671683264}"
2024/06/27 13:25:07.483644124,"{'x': -0.00010558077088603731, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.001951513695399143}"
2024/06/27 13:25:07.547492257,"{'x': -0.00011068779062156372, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021026086607704997}"
2024/06/27 13:25:07.608745805,"{'x': -0.00011258404393366953, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002233598794357583}"
2024/06/27 13:25:07.660960780,"{'x': -0.0001156600884663519, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021332550687640506}"
2024/06/27 13:25:07.716639118,"{'x': -0.00012822921405015726, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022415447129260357}"
2024/06/27 13:25:07.767973757,"{'x': -0.00011543516633412515, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002193585244052443}"
2024/06/27 13:25:07.820571976,"{'x': -0.0001361726296577759, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002340930509959982}"
2024/06/27 13:25:07.874215523,"{'x': -0.00012173667857625285, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002228683548479715}"
2024/06/27 13:25:07.930177009,"{'x': -0.0001299462446622549, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0022717148773079288}"
2024/06/27 13:25:07.980105914,"{'x': -0.00010454922750555996, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020244545123091484}"
2024/06/27 13:25:08.44375571,"{'x': -0.00011618963038255579, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021793752193364213}"
2024/06/27 13:25:08.95462423,"{'x': -0.00012655870668555348, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020662073191086705}"
2024/06/27 13:25:08.158570932,"{'x': -0.00011446661314663317, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021758184900333433}"
2024/06/27 13:25:08.212894523,"{'x': -0.00011660952176849616, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002036317594406256}"
2024/06/27 13:25:08.265419821,"{'x': -0.00011421320955453463, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020389689535109667}"
2024/06/27 13:25:08.328379096,"{'x': -0.00010108108755931671, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0019046207333115461}"
2024/06/27 13:25:08.384968053,"{'x': -0.0001068318218159897, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0019186206804349126}"
2024/06/27 13:25:08.440129446,"{'x': -0.00010712112871643292, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.001933015419407269}"
2024/06/27 13:25:08.490618816,"{'x': -9.121825839360512e-05, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0018521923747165658}"
2024/06/27 13:25:08.554073889,"{'x': -8.892167196192077e-05, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0019561757474253483}"
2024/06/27 13:25:08.607515643,"{'x': -0.00011994706473950832, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0019709012876418797}"
2024/06/27 13:25:08.668705579,"{'x': -9.443073095766752e-05, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.002010159520420274}"
